Timestamp (UTC),CO,NO,NO2,NOx,O3,SO2,PM2.5,PM10,NH3,AQI
2024-12-04T18:00:00Z,460.62,0.0,9.34,9.34,66.52,3.43,15.49,19.32,2.03,66.52
2024-12-04T19:00:00Z,440.6,0.0,7.28,7.28,67.95,2.8,11.99,14.38,1.76,67.95
2024-12-04T20:00:00Z,413.89,0.0,5.65,5.65,63.66,2.53,9.52,11.32,1.73,63.66
2024-12-04T21:00:00Z,397.21,0.0,4.84,4.84,56.51,2.44,7.82,9.34,1.79,56.51
2024-12-04T22:00:00Z,387.19,0.0,4.54,4.54,49.35,2.53,6.46,7.83,1.82,49.35
2024-12-04T23:00:00Z,377.18,0.0,4.5,4.5,43.63,2.71,5.66,6.99,1.84,43.63
2024-12-05T00:00:00Z,370.5,0.0,4.71,4.71,39.7,2.86,5.04,6.38,1.74,39.7
2024-12-05T01:00:00Z,373.84,0.0,5.57,5.57,37.19,2.98,4.49,6.07,1.69,37.19
2024-12-05T02:00:00Z,397.21,0.2,8.14,8.34,35.41,3.37,4.54,6.69,1.85,35.41
2024-12-05T03:00:00Z,423.91,1.63,9.17,10.8,37.19,3.81,5.11,7.85,2.06,37.19
2024-12-05T04:00:00Z,423.91,2.29,7.8,10.09,47.21,3.87,5.81,8.57,2.09,47.21
2024-12-05T05:00:00Z,400.54,1.49,5.74,7.23,60.8,3.49,6.66,9.09,2.01,60.8
2024-12-05T06:00:00Z,377.18,0.87,4.07,4.94,71.53,3.1,6.85,9.01,2.06,71.53
2024-12-05T07:00:00Z,343.8,0.47,2.55,3.02,73.67,2.12,4.82,6.27,1.57,73.67
2024-12-05T08:00:00Z,327.11,0.44,2.31,2.75,71.53,1.74,3.62,4.72,1.44,71.53
2024-12-05T09:00:00Z,327.11,0.48,2.51,2.99,67.95,1.68,3.21,4.23,1.5,67.95
2024-12-05T10:00:00Z,333.79,0.71,3.6,4.31,64.37,2.06,3.35,4.5,1.85,64.37
2024-12-05T11:00:00Z,363.83,1.05,6.0,7.05,60.8,2.62,4.28,5.81,2.41,60.8
2024-12-05T12:00:00Z,393.87,0.71,9.85,10.56,55.07,2.77,5.09,6.96,2.66,55.07
2024-12-05T13:00:00Z,420.57,0.02,12.85,12.87,48.64,3.13,5.85,8.25,2.82,48.64
2024-12-05T14:00:00Z,433.92,0.0,12.85,12.85,45.06,3.64,6.86,10.09,2.91,45.06
2024-12-05T15:00:00Z,447.27,0.0,11.82,11.82,43.99,3.73,7.77,11.68,2.69,43.99
2024-12-05T16:00:00Z,447.27,0.0,10.62,10.62,42.56,3.49,7.98,12.13,2.44,42.56
2024-12-05T17:00:00Z,440.6,0.0,9.94,9.94,40.41,3.22,7.55,11.54,2.31,40.41
2024-12-05T18:00:00Z,433.92,0.0,9.42,9.42,41.48,3.04,7.25,10.55,2.06,41.48
2024-12-05T19:00:00Z,410.56,0.0,7.8,7.8,46.49,2.74,6.8,9.19,1.82,46.49
2024-12-05T20:00:00Z,390.53,0.0,6.0,6.0,50.78,2.68,6.75,8.72,1.76,11.25
2024-12-05T21:00:00Z,380.52,0.0,4.97,4.97,52.93,2.83,7.08,8.93,1.68,52.93
2024-12-05T22:00:00Z,377.18,0.0,4.5,4.5,54.36,3.04,7.96,9.83,1.63,54.36
2024-12-05T23:00:00Z,383.85,0.0,4.58,4.58,54.36,3.34,9.27,11.22,1.69,54.36
2024-12-06T00:00:00Z,397.21,0.0,5.14,5.14,53.64,3.67,10.9,12.93,1.76,53.64
2024-12-06T01:00:00Z,423.91,0.0,6.94,6.94,54.36,4.11,12.84,15.14,1.76,54.36
2024-12-06T02:00:00Z,467.3,0.13,10.37,10.5,55.07,4.71,15.2,18.05,1.66,55.07
2024-12-06T03:00:00Z,480.65,0.75,11.48,12.23,56.51,4.95,16.09,19.12,1.58,56.51
2024-12-06T04:00:00Z,453.95,1.09,8.31,9.4,64.37,4.35,13.98,16.55,1.28,64.37
2024-12-06T05:00:00Z,427.25,1.09,5.74,6.83,77.25,4.11,13.31,15.79,1.33,77.25
2024-12-06T06:00:00Z,403.88,0.67,3.6,4.27,92.98,3.78,14.88,17.28,1.44,92.98
2024-12-06T07:00:00Z,320.43,0.44,2.25,2.69,88.69,2.77,12.07,13.83,1.28,88.69
2024-12-06T08:00:00Z,287.06,0.42,2.16,2.58,82.25,2.35,9.91,11.41,1.31,82.25
2024-12-06T09:00:00Z,287.06,0.43,2.31,2.74,77.96,2.18,8.88,10.33,1.46,77.96
2024-12-06T10:00:00Z,327.11,0.96,4.84,5.8,76.53,2.92,9.87,11.92,2.44,76.53
2024-12-06T11:00:00Z,397.21,1.68,10.37,12.05,70.81,4.11,11.76,14.83,3.93,70.81
2024-12-06T12:00:00Z,460.62,1.27,18.34,19.61,55.79,4.47,12.09,16.1,5.0,55.79
2024-12-06T13:00:00Z,494.0,0.04,22.62,22.66,41.48,4.29,12.1,16.91,5.89,41.48
2024-12-06T14:00:00Z,480.65,0.0,18.68,18.68,39.7,3.87,12.58,17.97,6.08,39.7
2024-12-06T15:00:00Z,467.3,0.0,14.74,14.74,42.56,3.46,13.36,18.99,5.19,42.56
2024-12-06T16:00:00Z,453.95,0.0,11.65,11.65,42.56,3.1,13.12,18.58,3.83,42.56
2024-12-06T17:00:00Z,453.95,0.0,11.14,11.14,37.91,3.01,12.6,18.04,2.94,37.91
2024-12-06T18:00:00Z,453.95,0.0,10.62,10.62,36.48,2.83,12.19,17.07,2.47,36.48
2024-12-06T19:00:00Z,433.92,0.0,8.91,8.91,38.62,2.47,11.34,14.76,2.15,38.62
2024-12-06T20:00:00Z,417.23,0.0,6.77,6.77,41.48,2.12,9.94,12.29,1.93,41.48
2024-12-06T21:00:00Z,407.22,0.0,5.48,5.48,43.27,2.0,8.76,10.55,1.8,43.27
2024-12-06T22:00:00Z,400.54,0.0,4.88,4.88,44.35,2.06,7.83,9.36,1.79,44.35
2024-12-06T23:00:00Z,400.54,0.0,4.84,4.84,43.27,2.26,7.73,9.23,1.93,43.27
2024-12-07T00:00:00Z,407.22,0.0,5.36,5.36,40.77,2.47,8.27,9.83,2.06,40.77
2024-12-07T01:00:00Z,427.25,0.0,7.03,7.03,37.55,2.83,8.7,10.55,2.25,37.55
2024-12-07T02:00:00Z,473.98,0.31,10.97,11.28,31.83,3.49,9.95,12.67,2.41,31.83
2024-12-07T03:00:00Z,527.38,2.77,12.17,14.94,31.11,4.29,11.63,15.1,2.6,31.11
2024-12-07T04:00:00Z,514.03,3.19,10.54,13.73,46.49,5.13,12.88,16.39,2.69,46.49
2024-12-07T05:00:00Z,500.68,2.18,9.08,11.26,66.52,5.6,15.96,19.77,3.26,66.52
2024-12-07T06:00:00Z,467.3,1.02,6.17,7.19,90.12,5.36,20.41,24.15,3.7,90.12
2024-12-07T07:00:00Z,323.77,0.36,2.01,2.37,69.38,2.12,8.77,10.28,1.63,69.38
2024-12-07T08:00:00Z,287.06,0.3,1.46,1.76,57.94,1.3,4.22,5.07,1.14,57.94
2024-12-07T09:00:00Z,287.06,0.33,1.48,1.81,53.64,1.18,3.22,3.94,1.11,53.64
2024-12-07T10:00:00Z,300.41,0.45,2.23,2.68,51.5,1.43,3.53,4.36,1.38,51.5
2024-12-07T11:00:00Z,327.11,0.66,4.54,5.2,49.35,2.0,4.7,5.85,2.03,49.35
2024-12-07T12:00:00Z,353.81,0.41,8.05,8.46,43.99,2.18,5.5,6.87,2.34,43.99
2024-12-07T13:00:00Z,377.18,0.01,10.62,10.63,39.34,2.41,6.77,8.52,2.5,39.34
2024-12-07T14:00:00Z,387.19,0.0,10.54,10.54,39.34,2.65,8.54,10.86,2.47,39.34
2024-12-07T15:00:00Z,387.19,0.0,9.68,9.68,41.84,2.65,10.78,13.63,2.15,41.84
2024-12-07T16:00:00Z,383.85,0.0,8.65,8.65,45.42,2.59,14.01,17.31,1.93,45.42
2024-12-07T17:00:00Z,380.52,0.0,7.88,7.88,49.35,2.5,17.2,20.64,1.82,49.35
2024-12-07T18:00:00Z,370.5,0.0,7.28,7.28,53.64,2.32,19.12,22.1,1.69,53.64
2024-12-07T19:00:00Z,357.15,0.0,6.0,6.0,60.08,2.09,19.56,21.69,1.55,60.08
2024-12-07T20:00:00Z,353.81,0.0,4.54,4.54,65.8,1.83,18.06,19.7,1.55,65.8
2024-12-07T21:00:00Z,353.81,0.0,3.64,3.64,65.8,1.67,16.71,18.34,1.66,65.8
2024-12-07T22:00:00Z,353.81,0.0,3.38,3.38,61.51,1.64,16.39,18.32,1.88,61.51
2024-12-07T23:00:00Z,353.81,0.0,3.68,3.68,54.36,1.74,17.9,20.34,2.12,54.36
2024-12-08T00:00:00Z,353.81,0.0,4.28,4.28,47.92,1.94,19.25,22.13,2.25,47.92
2024-12-08T01:00:00Z,357.15,0.0,5.91,5.91,42.92,2.26,19.54,22.93,2.28,42.92
2024-12-08T02:00:00Z,380.52,0.31,9.25,9.56,37.19,2.77,19.08,23.35,2.34,37.19
2024-12-08T03:00:00Z,397.21,2.21,9.77,11.98,36.48,3.07,18.37,23.51,2.56,36.48
2024-12-08T04:00:00Z,323.77,1.82,5.57,7.39,48.64,2.44,12.54,16.66,1.88,48.64
2024-12-08T05:00:00Z,293.73,1.05,3.47,4.52,61.51,2.06,10.18,13.84,1.85,61.51
2024-12-08T06:00:00Z,277.04,0.56,2.27,2.83,73.67,1.89,10.42,13.96,1.88,73.67
2024-12-08T07:00:00Z,270.37,0.31,1.35,1.66,67.23,1.18,7.1,9.28,1.27,67.23
2024-12-08T08:00:00Z,277.04,0.29,1.3,1.59,64.37,1.03,5.56,7.11,1.11,64.37
2024-12-08T09:00:00Z,283.72,0.29,1.48,1.77,65.09,1.13,5.57,7.08,1.23,65.09
2024-12-08T10:00:00Z,293.73,0.4,2.21,2.61,65.8,1.4,5.71,7.37,1.58,65.8
2024-12-08T11:00:00Z,313.76,0.63,4.07,4.7,64.37,1.83,6.25,8.29,2.25,64.37
2024-12-08T12:00:00Z,340.46,0.45,7.11,7.56,59.37,2.06,6.38,8.8,2.82,59.37
2024-12-08T13:00:00Z,367.16,0.01,10.11,10.12,50.78,2.38,6.84,9.8,3.58,12.6375
2024-12-08T14:00:00Z,393.87,0.0,11.48,11.48,45.42,2.77,8.24,12.3,4.56,45.42
2024-12-08T15:00:00Z,403.88,0.0,11.31,11.31,43.27,2.74,9.83,14.9,4.56,43.27
2024-12-08T16:00:00Z,403.88,0.0,10.2,10.2,43.27,2.5,11.08,16.66,3.86,43.27
2024-12-08T17:00:00Z,407.22,0.0,9.6,9.6,42.56,2.29,12.22,17.96,3.07,42.56
2024-12-08T18:00:00Z,407.22,0.0,9.25,9.25,41.48,2.0,12.8,18.22,2.47,41.48
2024-12-08T19:00:00Z,393.87,0.0,8.14,8.14,41.48,1.64,12.58,17.26,2.15,41.48
2024-12-08T20:00:00Z,383.85,0.0,6.68,6.68,42.56,1.62,12.32,16.45,2.06,42.56
2024-12-08T21:00:00Z,377.18,0.0,5.31,5.31,45.42,1.65,12.13,15.69,1.99,45.42
2024-12-08T22:00:00Z,370.5,0.0,4.41,4.41,47.92,1.73,12.06,15.09,1.93,47.92
2024-12-08T23:00:00Z,370.5,0.0,3.98,3.98,50.07,1.82,12.06,14.85,1.92,20.1
2024-12-09T00:00:00Z,373.84,0.0,4.24,4.24,50.78,1.94,12.8,15.6,1.92,21.333333333333336
2024-12-09T01:00:00Z,393.87,0.0,6.08,6.08,50.07,2.29,14.22,17.55,2.01,23.700000000000003
2024-12-09T02:00:00Z,447.27,0.09,11.31,11.4,46.49,3.19,16.5,21.26,2.22,46.49
2024-12-09T03:00:00Z,507.35,1.24,15.77,17.01,42.92,4.17,17.94,23.78,2.56,42.92
2024-12-09T04:00:00Z,494.0,1.76,14.39,16.15,50.78,5.01,16.28,21.65,2.72,27.133333333333336
2024-12-09T05:00:00Z,520.71,1.82,15.77,17.59,52.21,6.68,16.1,21.53,3.74,52.21
2024-12-09T06:00:00Z,574.11,1.77,17.99,19.76,52.21,9.3,16.58,22.14,4.43,52.21
2024-12-09T07:00:00Z,447.27,0.43,10.37,10.8,63.66,6.5,9.07,11.85,2.31,63.66
2024-12-09T08:00:00Z,417.23,0.11,9.17,9.28,63.66,6.68,6.92,8.87,1.82,63.66
2024-12-09T09:00:00Z,410.56,0.06,8.74,8.8,65.09,6.5,6.34,8.12,1.82,65.09
2024-12-09T10:00:00Z,487.33,0.34,16.28,16.62,56.51,6.2,7.78,10.52,3.36,56.51
2024-12-09T11:00:00Z,707.63,1.41,34.62,36.03,37.19,7.57,11.66,16.28,6.02,43.275
2024-12-09T12:00:00Z,974.66,3.32,57.58,60.9,14.66,9.06,16.16,22.77,8.36,71.83128205128205
2024-12-09T13:00:00Z,1161.58,4.86,67.86,72.72,2.32,9.89,20.46,28.88,10.13,84.7471794871795
2024-12-09T14:00:00Z,1068.12,2.24,56.21,58.45,5.01,8.58,23.12,32.88,10.64,70.11
2024-12-09T15:00:00Z,821.11,0.18,35.64,35.82,18.42,6.5,22.17,31.89,9.12,44.55
2024-12-09T16:00:00Z,620.84,0.0,18.68,18.68,33.97,4.77,18.02,26.2,6.33,33.97
2024-12-09T17:00:00Z,587.46,0.0,14.39,14.39,38.62,4.23,17.09,24.51,4.37,38.62
2024-12-09T18:00:00Z,574.11,0.0,12.34,12.34,41.48,3.87,17.82,24.28,2.91,41.48
2024-12-09T19:00:00Z,547.41,0.0,9.85,9.85,44.7,3.31,17.53,22.51,2.12,44.7
2024-12-09T20:00:00Z,534.06,0.0,7.97,7.97,46.49,3.01,16.74,20.67,1.95,46.49
2024-12-09T21:00:00Z,520.71,0.0,6.68,6.68,48.64,2.92,15.98,18.97,1.93,48.64
2024-12-09T22:00:00Z,520.71,0.0,6.25,6.25,49.35,3.01,15.79,18.19,1.96,49.35
2024-12-09T23:00:00Z,520.71,0.0,6.51,6.51,48.64,3.28,15.33,17.65,2.22,48.64
2024-12-10T00:00:00Z,527.38,0.0,7.8,7.8,46.49,3.87,15.07,17.57,2.5,46.49
2024-12-10T01:00:00Z,554.08,0.0,11.14,11.14,42.92,4.77,14.09,17.18,2.88,42.92
2024-12-10T02:00:00Z,640.87,0.15,19.36,19.51,36.12,6.26,13.67,17.86,3.01,36.12
2024-12-10T03:00:00Z,747.68,2.15,26.39,28.54,31.11,8.11,13.32,17.94,3.36,32.9875
2024-12-10T04:00:00Z,674.25,2.82,20.39,23.21,45.78,8.82,10.56,14.08,3.04,45.78
2024-12-10T05:00:00Z,587.46,2.21,13.71,15.92,59.37,7.87,10.03,13.22,3.13,59.37
2024-12-10T06:00:00Z,520.71,1.31,8.57,9.88,77.25,6.68,10.96,14.02,3.04,77.25
2024-12-10T07:00:00Z,420.57,0.51,4.03,4.54,79.39,3.87,8.07,9.94,1.87,79.39
2024-12-10T08:00:00Z,390.53,0.34,3.43,3.77,74.39,3.04,5.72,7.06,1.49,74.39
2024-12-10T09:00:00Z,387.19,0.28,3.9,4.18,70.81,2.89,4.58,5.78,1.47,70.81
2024-12-10T10:00:00Z,410.56,0.47,6.34,6.81,67.95,3.81,4.77,6.18,1.9,67.95
2024-12-10T11:00:00Z,460.62,0.47,10.8,11.27,61.51,4.83,5.22,7.0,2.63,61.51
2024-12-10T12:00:00Z,494.0,0.15,14.57,14.72,55.07,4.65,5.12,7.18,3.17,55.07
2024-12-10T13:00:00Z,514.03,0.0,15.42,15.42,51.5,4.35,4.76,7.12,3.74,51.5
2024-12-10T14:00:00Z,534.06,0.0,16.45,16.45,50.07,4.71,5.14,8.18,4.75,20.5625
2024-12-10T15:00:00Z,547.41,0.0,16.79,16.79,48.64,5.07,5.88,9.57,5.51,48.64
2024-12-10T16:00:00Z,554.08,0.0,15.59,15.59,47.92,5.01,6.77,11.0,5.38,47.92
2024-12-10T17:00:00Z,560.76,0.0,14.74,14.74,46.49,4.83,7.94,12.57,4.56,46.49
2024-12-10T18:00:00Z,567.44,0.0,14.05,14.05,45.06,4.53,9.11,13.59,3.29,45.06
2024-12-10T19:00:00Z,547.41,0.0,12.0,12.0,46.49,4.17,9.87,13.73,2.25,46.49
2024-12-10T20:00:00Z,527.38,0.0,9.34,9.34,50.07,3.99,10.31,13.56,1.77,17.183333333333334
2024-12-10T21:00:00Z,507.35,0.0,7.11,7.11,54.36,3.87,11.29,14.13,1.54,54.36
2024-12-10T22:00:00Z,494.0,0.0,5.91,5.91,57.94,4.05,12.59,15.14,1.39,57.94
2024-12-10T23:00:00Z,480.65,0.0,5.36,5.36,61.51,4.29,13.8,16.13,1.35,61.51
2024-12-11T00:00:00Z,473.98,0.0,5.57,5.57,63.66,4.59,15.43,17.67,1.3,63.66
2024-12-11T01:00:00Z,494.0,0.0,7.28,7.28,64.37,4.95,18.61,21.08,1.3,64.37
2024-12-11T02:00:00Z,567.44,0.06,12.34,12.4,60.08,5.72,22.71,25.76,1.57,60.08
2024-12-11T03:00:00Z,634.19,0.89,16.45,17.34,56.51,6.5,23.98,27.39,1.95,56.51
2024-12-11T04:00:00Z,587.46,1.26,12.0,13.26,62.23,5.6,18.55,21.38,1.87,62.23
2024-12-11T05:00:00Z,554.08,1.23,8.4,9.63,70.81,5.19,15.43,18.08,2.12,70.81
2024-12-11T06:00:00Z,534.06,1.09,6.43,7.52,80.11,5.07,15.05,17.6,2.15,80.11
2024-12-11T07:00:00Z,494.0,0.66,4.84,5.5,82.25,3.93,11.92,13.84,1.76,82.25
2024-12-11T08:00:00Z,460.62,0.55,4.41,4.96,80.82,3.28,10.19,11.8,1.6,80.82
2024-12-11T09:00:00Z,440.6,0.49,4.46,4.95,80.11,2.98,10.2,11.75,1.58,80.11
2024-12-11T10:00:00Z,447.27,0.43,5.83,6.26,77.25,3.28,10.62,12.15,1.79,77.25
2024-12-11T11:00:00Z,487.33,0.36,9.6,9.96,71.53,4.23,12.12,13.82,2.28,71.53
2024-12-11T12:00:00Z,540.73,0.13,14.91,15.04,63.66,4.95,14.41,16.39,2.82,63.66
2024-12-11T13:00:00Z,580.79,0.0,17.48,17.48,56.51,5.36,17.74,20.07,3.23,56.51
2024-12-11T14:00:00Z,587.46,0.0,15.94,15.94,53.64,5.42,21.05,23.7,3.39,53.64
2024-12-11T15:00:00Z,587.46,0.0,14.05,14.05,52.21,5.54,22.33,25.13,3.23,52.21
2024-12-11T16:00:00Z,574.11,0.0,11.82,11.82,52.21,5.19,20.49,23.32,2.88,52.21
2024-12-11T17:00:00Z,554.08,0.0,10.62,10.62,53.64,4.83,15.83,18.71,2.53,53.64
2024-12-11T18:00:00Z,520.71,0.0,9.51,9.51,57.94,4.41,10.7,13.27,2.01,57.94
2024-12-11T19:00:00Z,494.0,0.0,7.54,7.54,65.09,3.81,7.46,9.33,1.5,65.09
2024-12-11T20:00:00Z,473.98,0.0,5.36,5.36,72.24,3.43,6.32,7.67,1.25,72.24
2024-12-11T21:00:00Z,460.62,0.0,4.03,4.03,76.53,3.13,5.87,6.93,1.17,76.53
2024-12-11T22:00:00Z,460.62,0.0,3.64,3.64,78.68,3.22,5.65,6.5,1.06,78.68
2024-12-11T23:00:00Z,453.95,0.0,3.6,3.6,80.11,3.28,5.78,6.45,0.98,80.11
2024-12-12T00:00:00Z,460.62,0.0,4.03,4.03,80.82,3.43,6.3,6.91,0.97,80.82
2024-12-12T01:00:00Z,473.98,0.0,5.65,5.65,79.39,3.58,7.21,8.0,1.09,79.39
2024-12-12T02:00:00Z,527.38,0.0,9.94,9.94,73.67,3.93,8.41,9.62,1.28,73.67
2024-12-12T03:00:00Z,580.79,0.02,13.88,13.9,69.38,4.05,8.97,10.41,1.33,69.38
2024-12-12T04:00:00Z,574.11,0.04,12.0,12.04,71.53,3.67,8.33,9.62,1.2,71.53
2024-12-12T05:00:00Z,554.08,0.06,9.6,9.66,75.1,3.43,8.07,9.21,1.11,75.1
2024-12-12T06:00:00Z,540.73,0.08,8.14,8.22,75.82,3.31,8.76,9.75,1.06,75.82
2024-12-12T07:00:00Z,547.41,0.16,8.91,9.07,72.96,3.78,10.05,11.01,1.09,72.96
2024-12-12T08:00:00Z,574.11,0.15,10.88,11.03,65.09,3.99,11.61,12.66,1.14,65.09
2024-12-12T09:00:00Z,587.46,0.14,11.82,11.96,58.65,3.81,12.77,13.88,1.16,58.65
2024-12-12T10:00:00Z,614.17,0.11,13.37,13.48,51.5,3.78,13.25,14.35,1.17,51.5
2024-12-12T11:00:00Z,647.54,0.07,15.94,16.01,44.35,3.81,13.68,14.78,1.16,44.35
2024-12-12T12:00:00Z,694.27,0.02,19.02,19.04,38.62,3.76,15.05,16.18,1.16,38.62
2024-12-12T13:00:00Z,700.95,0.01,18.85,18.86,37.19,3.55,17.08,18.22,1.2,37.19
2024-12-12T14:00:00Z,674.25,0.0,15.59,15.59,41.13,3.37,19.25,20.47,1.23,41.13
2024-12-12T15:00:00Z,620.84,0.0,12.34,12.34,49.35,3.19,21.03,22.25,1.17,49.35
2024-12-12T16:00:00Z,560.76,0.0,8.74,8.74,61.51,2.74,22.96,24.09,1.09,61.51
2024-12-12T17:00:00Z,527.38,0.0,7.2,7.2,69.38,2.59,25.17,26.27,1.06,69.38
2024-12-12T18:00:00Z,500.68,0.0,6.51,6.51,72.24,2.44,25.85,26.78,0.97,72.24
2024-12-12T19:00:00Z,467.3,0.0,5.31,5.31,74.39,2.24,25.64,26.41,0.87,74.39
2024-12-12T20:00:00Z,440.6,0.0,3.86,3.86,77.25,2.12,24.11,25.17,0.87,77.25
2024-12-12T21:00:00Z,420.57,0.0,2.91,2.91,80.11,1.97,21.13,22.8,0.88,80.11
2024-12-12T22:00:00Z,403.88,0.0,2.51,2.51,81.54,2.03,16.7,18.97,0.97,81.54
2024-12-12T23:00:00Z,393.87,0.0,2.38,2.38,80.11,2.12,12.85,15.13,1.03,80.11
2024-12-13T00:00:00Z,387.19,0.0,2.59,2.59,78.68,2.18,10.27,12.33,1.06,78.68
2024-12-13T01:00:00Z,393.87,0.0,3.64,3.64,75.82,2.21,9.5,11.28,1.03,75.82
2024-12-13T02:00:00Z,423.91,0.01,6.51,6.52,71.53,2.44,10.22,12.0,1.06,71.53
2024-12-13T03:00:00Z,460.62,0.15,9.42,9.57,67.23,2.71,11.02,12.86,1.08,67.23
2024-12-13T04:00:00Z,460.62,0.28,9.08,9.36,69.38,2.8,12.01,14.14,1.17,69.38
2024-12-13T05:00:00Z,447.27,0.37,7.28,7.65,75.1,2.8,15.33,17.94,1.36,75.1
2024-12-13T06:00:00Z,427.25,0.36,5.57,5.93,82.25,2.68,20.88,23.69,1.5,82.25
2024-12-13T07:00:00Z,380.52,0.22,4.03,4.25,77.96,2.15,17.79,19.71,1.25,77.96
2024-12-13T08:00:00Z,357.15,0.16,4.07,4.23,71.53,1.97,15.52,16.99,1.23,71.53
2024-12-13T09:00:00Z,350.48,0.15,4.37,4.52,70.1,1.94,15.95,17.34,1.3,70.1
2024-12-13T10:00:00Z,350.48,0.16,5.06,5.22,69.38,2.06,16.94,18.45,1.47,69.38
2024-12-13T11:00:00Z,367.16,0.13,7.03,7.16,69.38,2.5,18.22,20.0,1.77,69.38
2024-12-13T12:00:00Z,407.22,0.03,9.77,9.8,71.53,2.95,23.98,26.24,2.06,71.53
2024-12-13T13:00:00Z,447.27,0.0,11.31,11.31,77.25,3.37,34.71,37.63,2.41,77.25
2024-12-13T14:00:00Z,480.65,0.0,11.65,11.65,79.39,3.7,42.64,46.1,2.69,79.39
2024-12-13T15:00:00Z,480.65,0.0,10.88,10.88,80.82,3.73,41.33,44.81,2.37,80.82
2024-12-13T16:00:00Z,467.3,0.0,9.17,9.17,81.54,3.37,34.24,37.56,1.96,81.54
2024-12-13T17:00:00Z,453.95,0.0,8.14,8.14,80.11,3.13,29.02,32.21,1.73,80.11
2024-12-13T18:00:00Z,440.6,0.0,7.54,7.54,79.39,2.92,27.23,30.33,1.52,79.39
2024-12-13T19:00:00Z,433.92,0.0,6.25,6.25,80.82,2.62,27.48,30.59,1.31,80.82
2024-12-13T20:00:00Z,433.92,0.0,4.63,4.63,83.68,2.24,27.15,30.53,1.23,83.68
2024-12-13T21:00:00Z,440.6,0.0,3.64,3.64,87.26,2.09,27.55,31.44,1.22,87.26
2024-12-13T22:00:00Z,447.27,0.0,3.21,3.21,90.12,2.21,27.62,31.63,1.22,90.12
2024-12-13T23:00:00Z,453.95,0.0,3.04,3.04,90.84,2.32,27.97,31.95,1.28,90.84
2024-12-14T00:00:00Z,460.62,0.0,3.21,3.21,89.41,2.44,30.87,35.08,1.31,89.41
2024-12-14T01:00:00Z,467.3,0.0,4.24,4.24,87.98,2.71,37.6,42.65,1.25,87.98
2024-12-14T02:00:00Z,494.0,0.06,7.03,7.09,85.83,3.34,47.52,53.96,1.27,85.83
2024-12-14T03:00:00Z,520.71,0.67,9.17,9.84,85.83,3.99,50.43,56.98,1.3,85.83
2024-12-14T04:00:00Z,467.3,0.92,6.25,7.17,89.41,3.64,40.06,44.88,1.04,89.41
2024-12-14T05:00:00Z,447.27,0.71,4.07,4.78,100.14,3.73,43.23,47.81,0.86,71.6644827586207
2024-12-14T06:00:00Z,447.27,0.47,2.91,3.38,113.01,3.99,52.57,57.58,0.71,118.74611940298509
2024-12-14T07:00:00Z,417.23,0.37,2.23,2.6,113.01,3.76,52.6,57.53,0.54,118.74611940298509
2024-12-14T08:00:00Z,390.53,0.35,2.08,2.43,110.15,3.31,48.2,52.86,0.61,114.52014925373135
2024-12-14T09:00:00Z,370.5,0.33,2.08,2.41,107.29,2.83,43.75,48.33,0.76,110.29417910447762
2024-12-14T10:00:00Z,367.16,0.39,2.78,3.17,105.86,2.83,42.32,47.16,1.01,108.18119402985074
2024-12-14T11:00:00Z,390.53,0.5,5.06,5.56,105.86,3.37,43.88,49.36,1.47,108.18119402985074
2024-12-14T12:00:00Z,423.91,0.25,9.0,9.25,100.14,3.81,47.01,53.65,1.93,78.05137931034483
2024-12-14T13:00:00Z,453.95,0.0,11.14,11.14,94.41,4.23,52.92,61.46,2.5,94.41
2024-12-14T14:00:00Z,467.3,0.0,11.31,11.31,91.55,4.59,64.24,75.73,3.48,112.0606896551724
2024-12-14T15:00:00Z,473.98,0.0,10.54,10.54,90.12,4.53,72.79,86.61,3.86,141.24862068965518
2024-12-14T16:00:00Z,467.3,0.0,8.91,8.91,89.41,4.11,78.51,94.0,3.51,160.77551724137933
2024-12-14T17:00:00Z,473.98,0.0,8.05,8.05,88.69,3.81,82.78,99.7,2.98,175.35241379310344
2024-12-14T18:00:00Z,480.65,0.0,7.45,7.45,88.69,3.55,85.03,102.77,2.28,183.03344827586207
2024-12-14T19:00:00Z,467.3,0.0,6.43,6.43,87.26,3.22,83.49,101.24,1.76,177.77620689655168
2024-12-14T20:00:00Z,453.95,0.0,5.44,5.44,84.4,3.13,80.61,97.83,1.57,167.94448275862067
2024-12-14T21:00:00Z,427.25,0.0,4.71,4.71,81.54,3.07,77.3,93.5,1.44,156.64482758620687
2024-12-14T22:00:00Z,407.22,0.0,4.33,4.33,80.11,3.22,73.7,88.46,1.36,144.35517241379313
2024-12-14T23:00:00Z,380.52,0.0,3.98,3.98,80.82,3.25,68.96,82.42,1.33,128.17379310344825
2024-12-15T00:00:00Z,367.16,0.0,3.94,3.94,82.25,3.22,67.09,80.01,1.2,121.79
2024-12-15T01:00:00Z,377.18,0.0,4.76,4.76,85.12,3.37,68.97,83.44,1.17,128.20793103448275
2024-12-15T02:00:00Z,423.91,0.02,7.54,7.56,86.55,3.99,74.59,92.21,1.08,147.39344827586208
2024-12-15T03:00:00Z,467.3,0.37,9.85,10.22,90.12,4.77,80.94,101.4,1.09,169.0710344827586
2024-12-15T04:00:00Z,390.53,0.57,5.74,6.31,101.57,3.87,67.16,84.2,0.61,122.02896551724137
